asym_ratio,S6_rancher_per_te,S5_rancher_per_te,S7_hunter_per_te,S6_te_change,S6_rancher_change,S2_spend_min_share,S5_spend_share_60M,S6_beats_S5,asym_holds,hunter_weaker,eco,comm
1.7528396838204605,3.313211998658528,0.5850999962444915,0.4042013814717418,-0.3647014841859111,1.208333333333334,0.9847221442327698,0.7207528025750659,True,True,True,within_unit,global_linear
0.38775635200936853,inf,-3.9951526222238662,27.838837896455342,0.16865721426045255,0.5,0.5400078929825582,0.3963731244903222,True,False,True,global_linear,within_unit
0.06250790921048925,inf,-5.309371865307691,18.144786518686203,0.2607494059748563,0.37500000000000355,0.6213049778383265,0.3963731244903222,True,False,True,global_linear,global_linear
0.7081645113108646,,0.40931040981543515,0.5220226086078894,1.088060313423922,-0.625,0.9847221442327698,0.3940785068236555,False,False,False,within_unit,within_unit
