skewness,replicate,gini,concentration,method,eco_weight,budget_fraction,compressed_units,mean_alt_index,n_cheapest,n_best_conservation,n_unique_alts
uniform,14,0.29122108831952076,0.08575087772515169,vector,0.5,0.3,4,0.0,22,0,1
uniform,14,0.29122108831952076,0.08575087772515169,vector,0.5,0.5,4,0.0,22,0,1
uniform,14,0.29122108831952076,0.08575087772515169,vector,0.8,0.15,4,0.7727272727272727,14,0,5
uniform,14,0.29122108831952076,0.08575087772515169,vector,0.8,0.3,4,0.7727272727272727,14,0,5
uniform,14,0.29122108831952076,0.08575087772515169,vector,0.8,0.5,4,0.7727272727272727,14,0,5
uniform,14,0.29122108831952076,0.08575087772515169,within_unit,0.5,0.15,0,0.8636363636363636,10,0,5
uniform,14,0.29122108831952076,0.08575087772515169,within_unit,0.5,0.3,0,1.9090909090909092,6,0,6
uniform,14,0.29122108831952076,0.08575087772515169,within_unit,0.5,0.5,0,3.272727272727273,3,2,8
uniform,14,0.29122108831952076,0.08575087772515169,within_unit,0.8,0.15,0,0.9545454545454546,11,0,5
uniform,14,0.29122108831952076,0.08575087772515169,within_unit,0.8,0.3,0,2.1363636363636362,7,1,7
uniform,14,0.29122108831952076,0.08575087772515169,within_unit,0.8,0.5,0,3.772727272727273,3,4,8
uniform,15,0.3075261051196758,0.07948021736409988,global_linear,0.5,0.15,0,0.5454545454545454,16,0,4
uniform,15,0.3075261051196758,0.07948021736409988,global_linear,0.5,0.3,0,0.5454545454545454,16,0,4
uniform,15,0.3075261051196758,0.07948021736409988,global_linear,0.5,0.5,0,0.5454545454545454,16,0,4
uniform,15,0.3075261051196758,0.07948021736409988,global_linear,0.8,0.15,0,0.9090909090909091,15,1,6
uniform,15,0.3075261051196758,0.07948021736409988,global_linear,0.8,0.3,0,2.1363636363636362,12,3,6
uniform,15,0.3075261051196758,0.07948021736409988,global_linear,0.8,0.5,0,3.5454545454545454,8,6,7
uniform,15,0.3075261051196758,0.07948021736409988,vector,0.5,0.15,6,0.0,22,0,1
uniform,15,0.3075261051196758,0.07948021736409988,vector,0.5,0.3,6,0.0,22,0,1
uniform,15,0.3075261051196758,0.07948021736409988,vector,0.5,0.5,6,0.0,22,0,1
uniform,15,0.3075261051196758,0.07948021736409988,vector,0.8,0.15,6,0.18181818181818182,18,0,2
uniform,15,0.3075261051196758,0.07948021736409988,vector,0.8,0.3,6,0.18181818181818182,18,0,2
uniform,15,0.3075261051196758,0.07948021736409988,vector,0.8,0.5,6,0.18181818181818182,18,0,2
uniform,15,0.3075261051196758,0.07948021736409988,within_unit,0.5,0.15,0,0.8181818181818182,11,0,5
uniform,15,0.3075261051196758,0.07948021736409988,within_unit,0.5,0.3,0,2.0454545454545454,5,0,6
uniform,15,0.3075261051196758,0.07948021736409988,within_unit,0.5,0.5,0,3.4545454545454546,0,1,7
uniform,15,0.3075261051196758,0.07948021736409988,within_unit,0.8,0.15,0,0.9090909090909091,10,0,5
uniform,15,0.3075261051196758,0.07948021736409988,within_unit,0.8,0.3,0,2.1818181818181817,4,0,7
uniform,15,0.3075261051196758,0.07948021736409988,within_unit,0.8,0.5,0,3.8181818181818183,2,2,8
uniform,16,0.20622208607211068,0.06915835652347116,global_linear,0.5,0.15,0,0.8636363636363636,12,0,5
uniform,16,0.20622208607211068,0.06915835652347116,global_linear,0.5,0.3,0,0.9090909090909091,12,0,5
uniform,16,0.20622208607211068,0.06915835652347116,global_linear,0.5,0.5,0,0.9090909090909091,12,0,5
uniform,16,0.20622208607211068,0.06915835652347116,global_linear,0.8,0.15,0,0.9545454545454546,13,1,5
uniform,16,0.20622208607211068,0.06915835652347116,global_linear,0.8,0.3,0,2.1818181818181817,8,2,7
uniform,16,0.20622208607211068,0.06915835652347116,global_linear,0.8,0.5,0,3.6818181818181817,3,3,8
uniform,16,0.20622208607211068,0.06915835652347116,vector,0.5,0.15,1,0.0,22,0,1
uniform,16,0.20622208607211068,0.06915835652347116,vector,0.5,0.3,1,0.0,22,0,1
uniform,16,0.20622208607211068,0.06915835652347116,vector,0.5,0.5,1,0.0,22,0,1
uniform,16,0.20622208607211068,0.06915835652347116,vector,0.8,0.15,1,0.7727272727272727,13,0,5
uniform,16,0.20622208607211068,0.06915835652347116,vector,0.8,0.3,1,0.7727272727272727,13,0,5
uniform,16,0.20622208607211068,0.06915835652347116,vector,0.8,0.5,1,0.7727272727272727,13,0,5
uniform,16,0.20622208607211068,0.06915835652347116,within_unit,0.5,0.15,0,0.8636363636363636,7,0,3
uniform,16,0.20622208607211068,0.06915835652347116,within_unit,0.5,0.3,0,1.9545454545454546,2,0,6
uniform,16,0.20622208607211068,0.06915835652347116,within_unit,0.5,0.5,0,3.3636363636363638,1,1,8
uniform,16,0.20622208607211068,0.06915835652347116,within_unit,0.8,0.15,0,0.9090909090909091,8,0,4
uniform,16,0.20622208607211068,0.06915835652347116,within_unit,0.8,0.3,0,2.0454545454545454,2,0,6
uniform,16,0.20622208607211068,0.06915835652347116,within_unit,0.8,0.5,0,3.727272727272727,0,2,7
uniform,17,0.33263993216423793,0.09609060601940508,global_linear,0.5,0.15,0,0.5,16,0,4
uniform,17,0.33263993216423793,0.09609060601940508,global_linear,0.5,0.3,0,0.5,16,0,4
uniform,17,0.33263993216423793,0.09609060601940508,global_linear,0.5,0.5,0,0.5,16,0,4
uniform,17,0.33263993216423793,0.09609060601940508,global_linear,0.8,0.15,0,1.0,17,0,5
uniform,17,0.33263993216423793,0.09609060601940508,global_linear,0.8,0.3,0,2.1363636363636362,13,3,6
uniform,17,0.33263993216423793,0.09609060601940508,global_linear,0.8,0.5,0,3.590909090909091,6,5,7
uniform,17,0.33263993216423793,0.09609060601940508,vector,0.5,0.15,6,0.045454545454545456,21,0,2
uniform,17,0.33263993216423793,0.09609060601940508,vector,0.5,0.3,6,0.045454545454545456,21,0,2
uniform,17,0.33263993216423793,0.09609060601940508,vector,0.5,0.5,6,0.045454545454545456,21,0,2
uniform,17,0.33263993216423793,0.09609060601940508,vector,0.8,0.15,6,0.7272727272727273,16,1,5
uniform,17,0.33263993216423793,0.09609060601940508,vector,0.8,0.3,6,0.9090909090909091,16,1,6
uniform,17,0.33263993216423793,0.09609060601940508,vector,0.8,0.5,6,0.9090909090909091,16,1,6
uniform,17,0.33263993216423793,0.09609060601940508,within_unit,0.5,0.15,0,1.0,11,0,5
uniform,17,0.33263993216423793,0.09609060601940508,within_unit,0.5,0.3,0,2.1363636363636362,4,0,6
uniform,17,0.33263993216423793,0.09609060601940508,within_unit,0.5,0.5,0,3.6818181818181817,2,1,8
uniform,17,0.33263993216423793,0.09609060601940508,within_unit,0.8,0.15,0,1.0,11,0,5
uniform,17,0.33263993216423793,0.09609060601940508,within_unit,0.8,0.3,0,2.272727272727273,4,0,6
uniform,17,0.33263993216423793,0.09609060601940508,within_unit,0.8,0.5,0,4.0,1,2,7
uniform,18,0.2104262638893355,0.07332464620460022,global_linear,0.5,0.15,0,0.7272727272727273,14,0,5
uniform,18,0.2104262638893355,0.07332464620460022,global_linear,0.5,0.3,0,0.7272727272727273,14,0,5
uniform,18,0.2104262638893355,0.07332464620460022,global_linear,0.5,0.5,0,0.7272727272727273,14,0,5
uniform,18,0.2104262638893355,0.07332464620460022,global_linear,0.8,0.15,0,0.9090909090909091,12,0,5
uniform,18,0.2104262638893355,0.07332464620460022,global_linear,0.8,0.3,0,2.1363636363636362,8,2,6
uniform,18,0.2104262638893355,0.07332464620460022,global_linear,0.8,0.5,0,3.727272727272727,5,4,8
uniform,18,0.2104262638893355,0.07332464620460022,vector,0.5,0.15,1,0.0,22,0,1
uniform,18,0.2104262638893355,0.07332464620460022,vector,0.5,0.3,1,0.0,22,0,1
uniform,18,0.2104262638893355,0.07332464620460022,vector,0.5,0.5,1,0.0,22,0,1
uniform,18,0.2104262638893355,0.07332464620460022,vector,0.8,0.15,1,0.5909090909090909,15,0,4
uniform,18,0.2104262638893355,0.07332464620460022,vector,0.8,0.3,1,0.5909090909090909,15,0,4
uniform,18,0.2104262638893355,0.07332464620460022,vector,0.8,0.5,1,0.5909090909090909,15,0,4
uniform,18,0.2104262638893355,0.07332464620460022,within_unit,0.5,0.15,0,0.9545454545454546,10,0,4
uniform,18,0.2104262638893355,0.07332464620460022,within_unit,0.5,0.3,0,2.090909090909091,4,0,6
uniform,18,0.2104262638893355,0.07332464620460022,within_unit,0.5,0.5,0,3.4545454545454546,1,2,8
uniform,18,0.2104262638893355,0.07332464620460022,within_unit,0.8,0.15,0,1.0,12,0,5
uniform,18,0.2104262638893355,0.07332464620460022,within_unit,0.8,0.3,0,2.272727272727273,4,1,8
uniform,18,0.2104262638893355,0.07332464620460022,within_unit,0.8,0.5,0,3.909090909090909,1,3,8
uniform,19,0.33676519454525944,0.09781077406810844,global_linear,0.5,0.15,0,0.7272727272727273,15,0,4
uniform,19,0.33676519454525944,0.09781077406810844,global_linear,0.5,0.3,0,0.7272727272727273,15,0,4
uniform,19,0.33676519454525944,0.09781077406810844,global_linear,0.5,0.5,0,0.7272727272727273,15,0,4
uniform,19,0.33676519454525944,0.09781077406810844,global_linear,0.8,0.15,0,0.9545454545454546,15,0,5
uniform,19,0.33676519454525944,0.09781077406810844,global_linear,0.8,0.3,0,2.0,8,2,7
uniform,19,0.33676519454525944,0.09781077406810844,global_linear,0.8,0.5,0,3.3181818181818183,5,4,7
uniform,19,0.33676519454525944,0.09781077406810844,vector,0.5,0.15,5,0.045454545454545456,21,0,2
uniform,19,0.33676519454525944,0.09781077406810844,vector,0.5,0.3,5,0.045454545454545456,21,0,2
uniform,19,0.33676519454525944,0.09781077406810844,vector,0.5,0.5,5,0.045454545454545456,21,0,2
uniform,19,0.33676519454525944,0.09781077406810844,vector,0.8,0.15,5,0.7272727272727273,15,0,4
uniform,19,0.33676519454525944,0.09781077406810844,vector,0.8,0.3,5,0.7272727272727273,15,0,4
uniform,19,0.33676519454525944,0.09781077406810844,vector,0.8,0.5,5,0.7272727272727273,15,0,4
uniform,19,0.33676519454525944,0.09781077406810844,within_unit,0.5,0.15,0,0.8636363636363636,8,0,3
uniform,19,0.33676519454525944,0.09781077406810844,within_unit,0.5,0.3,0,1.9090909090909092,3,0,6
uniform,19,0.33676519454525944,0.09781077406810844,within_unit,0.5,0.5,0,3.409090909090909,0,1,7
uniform,19,0.33676519454525944,0.09781077406810844,within_unit,0.8,0.15,0,0.9090909090909091,8,0,4
uniform,19,0.33676519454525944,0.09781077406810844,within_unit,0.8,0.3,0,2.1363636363636362,5,1,8
uniform,19,0.33676519454525944,0.09781077406810844,within_unit,0.8,0.5,0,3.6363636363636362,1,2,8
moderate,0,0.4719463079845272,0.19886447274819413,global_linear,0.5,0.15,3,0.2727272727272727,19,0,4
moderate,0,0.4719463079845272,0.19886447274819413,global_linear,0.5,0.3,3,0.2727272727272727,19,0,4
moderate,0,0.4719463079845272,0.19886447274819413,global_linear,0.5,0.5,3,0.2727272727272727,19,0,4
moderate,0,0.4719463079845272,0.19886447274819413,global_linear,0.8,0.15,3,0.8636363636363636,16,1,5
moderate,0,0.4719463079845272,0.19886447274819413,global_linear,0.8,0.3,3,2.0454545454545454,11,1,6
moderate,0,0.4719463079845272,0.19886447274819413,global_linear,0.8,0.5,3,2.1363636363636362,10,2,6
moderate,0,0.4719463079845272,0.19886447274819413,vector,0.5,0.15,8,0.0,22,0,1
moderate,0,0.4719463079845272,0.19886447274819413,vector,0.5,0.3,8,0.0,22,0,1
moderate,0,0.4719463079845272,0.19886447274819413,vector,0.5,0.5,8,0.0,22,0,1
moderate,0,0.4719463079845272,0.19886447274819413,vector,0.8,0.15,8,0.8181818181818182,16,1,5
moderate,0,0.4719463079845272,0.19886447274819413,vector,0.8,0.3,8,0.8636363636363636,15,1,5
moderate,0,0.4719463079845272,0.19886447274819413,vector,0.8,0.5,8,0.8636363636363636,15,1,5
moderate,0,0.4719463079845272,0.19886447274819413,within_unit,0.5,0.15,0,0.8636363636363636,10,0,4
moderate,0,0.4719463079845272,0.19886447274819413,within_unit,0.5,0.3,0,2.0454545454545454,5,0,5
moderate,0,0.4719463079845272,0.19886447274819413,within_unit,0.5,0.5,0,3.4545454545454546,1,0,7
moderate,0,0.4719463079845272,0.19886447274819413,within_unit,0.8,0.15,0,0.9545454545454546,11,0,5
moderate,0,0.4719463079845272,0.19886447274819413,within_unit,0.8,0.3,0,2.1818181818181817,7,1,8
moderate,0,0.4719463079845272,0.19886447274819413,within_unit,0.8,0.5,0,3.8181818181818183,1,3,7
moderate,1,0.6660014446790619,0.5543759923645557,global_linear,0.5,0.15,15,0.2727272727272727,21,0,2
moderate,1,0.6660014446790619,0.5543759923645557,global_linear,0.5,0.3,15,0.2727272727272727,21,0,2
moderate,1,0.6660014446790619,0.5543759923645557,global_linear,0.5,0.5,15,0.2727272727272727,21,0,2
moderate,1,0.6660014446790619,0.5543759923645557,global_linear,0.8,0.15,15,0.4090909090909091,19,1,3
moderate,1,0.6660014446790619,0.5543759923645557,global_linear,0.8,0.3,15,0.4090909090909091,19,1,3
moderate,1,0.6660014446790619,0.5543759923645557,global_linear,0.8,0.5,15,0.4090909090909091,19,1,3
moderate,1,0.6660014446790619,0.5543759923645557,vector,0.5,0.15,20,0.0,22,0,1
moderate,1,0.6660014446790619,0.5543759923645557,vector,0.5,0.3,20,0.0,22,0,1
moderate,1,0.6660014446790619,0.5543759923645557,vector,0.5,0.5,20,0.0,22,0,1
moderate,1,0.6660014446790619,0.5543759923645557,vector,0.8,0.15,20,0.36363636363636365,20,1,3
moderate,1,0.6660014446790619,0.5543759923645557,vector,0.8,0.3,20,0.36363636363636365,20,1,3
moderate,1,0.6660014446790619,0.5543759923645557,vector,0.8,0.5,20,0.36363636363636365,20,1,3
moderate,1,0.6660014446790619,0.5543759923645557,within_unit,0.5,0.15,0,0.8181818181818182,11,0,4
moderate,1,0.6660014446790619,0.5543759923645557,within_unit,0.5,0.3,0,1.9545454545454546,4,0,7
moderate,1,0.6660014446790619,0.5543759923645557,within_unit,0.5,0.5,0,3.3636363636363638,1,1,8
moderate,1,0.6660014446790619,0.5543759923645557,within_unit,0.8,0.15,0,0.8636363636363636,8,0,4
moderate,1,0.6660014446790619,0.5543759923645557,within_unit,0.8,0.3,0,2.0454545454545454,3,0,7
moderate,1,0.6660014446790619,0.5543759923645557,within_unit,0.8,0.5,0,3.6363636363636362,0,4,7
moderate,2,0.5856948233769113,0.3718866370900951,global_linear,0.5,0.15,8,0.36363636363636365,20,1,3
moderate,2,0.5856948233769113,0.3718866370900951,global_linear,0.5,0.3,8,0.36363636363636365,20,1,3
moderate,2,0.5856948233769113,0.3718866370900951,global_linear,0.5,0.5,8,0.36363636363636365,20,1,3
moderate,2,0.5856948233769113,0.3718866370900951,global_linear,0.8,0.15,8,0.5909090909090909,17,1,4
moderate,2,0.5856948233769113,0.3718866370900951,global_linear,0.8,0.3,8,0.5909090909090909,17,1,4
moderate,2,0.5856948233769113,0.3718866370900951,global_linear,0.8,0.5,8,0.5909090909090909,17,1,4
moderate,2,0.5856948233769113,0.3718866370900951,vector,0.5,0.15,15,0.0,22,0,1
moderate,2,0.5856948233769113,0.3718866370900951,vector,0.5,0.3,15,0.0,22,0,1
moderate,2,0.5856948233769113,0.3718866370900951,vector,0.5,0.5,15,0.0,22,0,1
moderate,2,0.5856948233769113,0.3718866370900951,vector,0.8,0.15,15,0.45454545454545453,19,1,4
moderate,2,0.5856948233769113,0.3718866370900951,vector,0.8,0.3,15,0.45454545454545453,19,1,4
moderate,2,0.5856948233769113,0.3718866370900951,vector,0.8,0.5,15,0.45454545454545453,19,1,4
moderate,2,0.5856948233769113,0.3718866370900951,within_unit,0.5,0.15,0,0.8181818181818182,11,0,4
moderate,2,0.5856948233769113,0.3718866370900951,within_unit,0.5,0.3,0,1.9545454545454546,6,0,6
moderate,2,0.5856948233769113,0.3718866370900951,within_unit,0.5,0.5,0,3.5,1,2,8
moderate,2,0.5856948233769113,0.3718866370900951,within_unit,0.8,0.15,0,0.9090909090909091,12,0,4
moderate,2,0.5856948233769113,0.3718866370900951,within_unit,0.8,0.3,0,2.0454545454545454,5,0,6
moderate,2,0.5856948233769113,0.3718866370900951,within_unit,0.8,0.5,0,3.772727272727273,1,5,7
moderate,3,0.4444689976714602,0.15943536668763492,global_linear,0.5,0.15,1,0.45454545454545453,19,1,4
moderate,3,0.4444689976714602,0.15943536668763492,global_linear,0.5,0.3,1,0.45454545454545453,19,1,4
moderate,3,0.4444689976714602,0.15943536668763492,global_linear,0.5,0.5,1,0.45454545454545453,19,1,4
moderate,3,0.4444689976714602,0.15943536668763492,global_linear,0.8,0.15,1,0.9090909090909091,17,1,6
moderate,3,0.4444689976714602,0.15943536668763492,global_linear,0.8,0.3,1,2.0,12,3,6
moderate,3,0.4444689976714602,0.15943536668763492,global_linear,0.8,0.5,1,2.9545454545454546,9,4,5
moderate,3,0.4444689976714602,0.15943536668763492,vector,0.5,0.15,9,0.0,22,0,1
moderate,3,0.4444689976714602,0.15943536668763492,vector,0.5,0.3,9,0.0,22,0,1
moderate,3,0.4444689976714602,0.15943536668763492,vector,0.5,0.5,9,0.0,22,0,1
moderate,3,0.4444689976714602,0.15943536668763492,vector,0.8,0.15,9,0.7727272727272727,16,1,4
moderate,3,0.4444689976714602,0.15943536668763492,vector,0.8,0.3,9,0.7727272727272727,16,1,4
moderate,3,0.4444689976714602,0.15943536668763492,vector,0.8,0.5,9,0.7727272727272727,16,1,4
moderate,3,0.4444689976714602,0.15943536668763492,within_unit,0.5,0.15,0,0.8636363636363636,10,0,4
moderate,3,0.4444689976714602,0.15943536668763492,within_unit,0.5,0.3,0,2.0454545454545454,4,0,7
moderate,3,0.4444689976714602,0.15943536668763492,within_unit,0.5,0.5,0,3.5454545454545454,0,1,7
moderate,3,0.4444689976714602,0.15943536668763492,within_unit,0.8,0.15,0,0.9545454545454546,8,0,4
moderate,3,0.4444689976714602,0.15943536668763492,within_unit,0.8,0.3,0,2.1363636363636362,4,0,7
moderate,3,0.4444689976714602,0.15943536668763492,within_unit,0.8,0.5,0,3.772727272727273,0,0,6
moderate,4,0.5140848911345601,0.2996979631943194,global_linear,0.5,0.15,6,0.2727272727272727,21,0,2
moderate,4,0.5140848911345601,0.2996979631943194,global_linear,0.5,0.3,6,0.2727272727272727,21,0,2
moderate,4,0.5140848911345601,0.2996979631943194,global_linear,0.5,0.5,6,0.2727272727272727,21,0,2
moderate,4,0.5140848911345601,0.2996979631943194,global_linear,0.8,0.15,6,0.8636363636363636,14,0,6
moderate,4,0.5140848911345601,0.2996979631943194,global_linear,0.8,0.3,6,1.0454545454545454,12,0,6
moderate,4,0.5140848911345601,0.2996979631943194,global_linear,0.8,0.5,6,1.0454545454545454,12,0,6
moderate,4,0.5140848911345601,0.2996979631943194,vector,0.5,0.15,12,0.0,22,0,1
moderate,4,0.5140848911345601,0.2996979631943194,vector,0.5,0.3,12,0.0,22,0,1
moderate,4,0.5140848911345601,0.2996979631943194,vector,0.5,0.5,12,0.0,22,0,1
moderate,4,0.5140848911345601,0.2996979631943194,vector,0.8,0.15,12,0.36363636363636365,19,0,3
moderate,4,0.5140848911345601,0.2996979631943194,vector,0.8,0.3,12,0.36363636363636365,19,0,3
moderate,4,0.5140848911345601,0.2996979631943194,vector,0.8,0.5,12,0.36363636363636365,19,0,3
moderate,4,0.5140848911345601,0.2996979631943194,within_unit,0.5,0.15,0,0.8636363636363636,9,0,4
moderate,4,0.5140848911345601,0.2996979631943194,within_unit,0.5,0.3,0,1.9545454545454546,2,0,7
moderate,4,0.5140848911345601,0.2996979631943194,within_unit,0.5,0.5,0,3.409090909090909,0,0,6
moderate,4,0.5140848911345601,0.2996979631943194,within_unit,0.8,0.15,0,0.9545454545454546,8,0,4
moderate,4,0.5140848911345601,0.2996979631943194,within_unit,0.8,0.3,0,2.1818181818181817,2,0,7
moderate,4,0.5140848911345601,0.2996979631943194,within_unit,0.8,0.5,0,3.727272727272727,0,0,6
moderate,5,0.3659984757953274,0.10392273878436539,global_linear,0.5,0.15,1,0.45454545454545453,18,0,4
moderate,5,0.3659984757953274,0.10392273878436539,global_linear,0.5,0.3,1,0.45454545454545453,18,0,4
moderate,5,0.3659984757953274,0.10392273878436539,global_linear,0.5,0.5,1,0.45454545454545453,18,0,4
moderate,5,0.3659984757953274,0.10392273878436539,global_linear,0.8,0.15,1,0.9090909090909091,17,0,5
moderate,5,0.3659984757953274,0.10392273878436539,global_linear,0.8,0.3,1,2.0,13,2,5
moderate,5,0.3659984757953274,0.10392273878436539,global_linear,0.8,0.5,1,3.4545454545454546,8,7,6
moderate,5,0.3659984757953274,0.10392273878436539,vector,0.5,0.15,7,0.045454545454545456,21,0,2
moderate,5,0.3659984757953274,0.10392273878436539,vector,0.5,0.3,7,0.045454545454545456,21,0,2
moderate,5,0.3659984757953274,0.10392273878436539,vector,0.5,0.5,7,0.045454545454545456,21,0,2
moderate,5,0.3659984757953274,0.10392273878436539,vector,0.8,0.15,7,0.45454545454545453,18,0,4
moderate,5,0.3659984757953274,0.10392273878436539,vector,0.8,0.3,7,0.45454545454545453,18,0,4
moderate,5,0.3659984757953274,0.10392273878436539,vector,0.8,0.5,7,0.45454545454545453,18,0,4
moderate,5,0.3659984757953274,0.10392273878436539,within_unit,0.5,0.15,0,0.8636363636363636,11,0,5
moderate,5,0.3659984757953274,0.10392273878436539,within_unit,0.5,0.3,0,1.9545454545454546,5,0,6
moderate,5,0.3659984757953274,0.10392273878436539,within_unit,0.5,0.5,0,3.6363636363636362,1,1,8
moderate,5,0.3659984757953274,0.10392273878436539,within_unit,0.8,0.15,0,0.9090909090909091,12,0,5
moderate,5,0.3659984757953274,0.10392273878436539,within_unit,0.8,0.3,0,2.1363636363636362,5,0,6
moderate,5,0.3659984757953274,0.10392273878436539,within_unit,0.8,0.5,0,3.727272727272727,1,1,8
moderate,6,0.5036944450687819,0.1713720456669624,global_linear,0.5,0.15,3,0.18181818181818182,19,0,3
moderate,6,0.5036944450687819,0.1713720456669624,global_linear,0.5,0.3,3,0.18181818181818182,19,0,3
moderate,6,0.5036944450687819,0.1713720456669624,global_linear,0.5,0.5,3,0.18181818181818182,19,0,3
moderate,6,0.5036944450687819,0.1713720456669624,global_linear,0.8,0.15,3,0.9090909090909091,17,1,6
moderate,6,0.5036944450687819,0.1713720456669624,global_linear,0.8,0.3,3,1.9545454545454546,14,4,5
moderate,6,0.5036944450687819,0.1713720456669624,global_linear,0.8,0.5,3,2.590909090909091,12,5,6
moderate,6,0.5036944450687819,0.1713720456669624,vector,0.5,0.15,10,0.0,22,0,1
moderate,6,0.5036944450687819,0.1713720456669624,vector,0.5,0.3,10,0.0,22,0,1
moderate,6,0.5036944450687819,0.1713720456669624,vector,0.5,0.5,10,0.0,22,0,1
moderate,6,0.5036944450687819,0.1713720456669624,vector,0.8,0.15,10,0.8181818181818182,18,1,5
moderate,6,0.5036944450687819,0.1713720456669624,vector,0.8,0.3,10,0.8181818181818182,18,1,5
moderate,6,0.5036944450687819,0.1713720456669624,vector,0.8,0.5,10,0.8181818181818182,18,1,5
moderate,6,0.5036944450687819,0.1713720456669624,within_unit,0.5,0.15,0,0.9090909090909091,11,0,5
moderate,6,0.5036944450687819,0.1713720456669624,within_unit,0.5,0.3,0,2.1363636363636362,4,0,7
moderate,6,0.5036944450687819,0.1713720456669624,within_unit,0.5,0.5,0,3.4545454545454546,1,1,8
moderate,6,0.5036944450687819,0.1713720456669624,within_unit,0.8,0.15,0,1.0,10,0,5
moderate,6,0.5036944450687819,0.1713720456669624,within_unit,0.8,0.3,0,2.272727272727273,3,1,8
moderate,6,0.5036944450687819,0.1713720456669624,within_unit,0.8,0.5,0,3.9545454545454546,1,3,8
moderate,7,0.5130824106003726,0.2556205903832924,global_linear,0.5,0.15,6,0.22727272727272727,19,0,3
moderate,7,0.5130824106003726,0.2556205903832924,global_linear,0.5,0.3,6,0.22727272727272727,19,0,3
moderate,7,0.5130824106003726,0.2556205903832924,global_linear,0.5,0.5,6,0.22727272727272727,19,0,3
moderate,7,0.5130824106003726,0.2556205903832924,global_linear,0.8,0.15,6,0.9545454545454546,17,0,5
moderate,7,0.5130824106003726,0.2556205903832924,global_linear,0.8,0.3,6,1.3636363636363635,14,2,6
moderate,7,0.5130824106003726,0.2556205903832924,global_linear,0.8,0.5,6,1.3636363636363635,14,2,6
moderate,7,0.5130824106003726,0.2556205903832924,vector,0.5,0.15,11,0.045454545454545456,21,0,2
moderate,7,0.5130824106003726,0.2556205903832924,vector,0.5,0.3,11,0.045454545454545456,21,0,2
moderate,7,0.5130824106003726,0.2556205903832924,vector,0.5,0.5,11,0.045454545454545456,21,0,2
moderate,7,0.5130824106003726,0.2556205903832924,vector,0.8,0.15,11,0.4090909090909091,19,0,4
moderate,7,0.5130824106003726,0.2556205903832924,vector,0.8,0.3,11,0.4090909090909091,19,0,4
moderate,7,0.5130824106003726,0.2556205903832924,vector,0.8,0.5,11,0.4090909090909091,19,0,4
moderate,7,0.5130824106003726,0.2556205903832924,within_unit,0.5,0.15,0,0.8636363636363636,11,0,5
moderate,7,0.5130824106003726,0.2556205903832924,within_unit,0.5,0.3,0,1.9545454545454546,8,0,7
moderate,7,0.5130824106003726,0.2556205903832924,within_unit,0.5,0.5,0,3.5454545454545454,1,3,8
moderate,7,0.5130824106003726,0.2556205903832924,within_unit,0.8,0.15,0,0.9545454545454546,12,0,5
moderate,7,0.5130824106003726,0.2556205903832924,within_unit,0.8,0.3,0,2.272727272727273,7,0,6
moderate,7,0.5130824106003726,0.2556205903832924,within_unit,0.8,0.5,0,3.9545454545454546,1,3,8
moderate,8,0.5597197430344536,0.2545334567573634,global_linear,0.5,0.15,6,0.13636363636363635,20,0,3
moderate,8,0.5597197430344536,0.2545334567573634,global_linear,0.5,0.3,6,0.13636363636363635,20,0,3
moderate,8,0.5597197430344536,0.2545334567573634,global_linear,0.5,0.5,6,0.13636363636363635,20,0,3
moderate,8,0.5597197430344536,0.2545334567573634,global_linear,0.8,0.15,6,0.8636363636363636,18,2,4
moderate,8,0.5597197430344536,0.2545334567573634,global_linear,0.8,0.3,6,0.9545454545454546,17,2,5
moderate,8,0.5597197430344536,0.2545334567573634,global_linear,0.8,0.5,6,0.9545454545454546,17,2,5
moderate,8,0.5597197430344536,0.2545334567573634,vector,0.5,0.15,13,0.0,22,0,1
moderate,8,0.5597197430344536,0.2545334567573634,vector,0.5,0.3,13,0.0,22,0,1
moderate,8,0.5597197430344536,0.2545334567573634,vector,0.5,0.5,13,0.0,22,0,1
moderate,8,0.5597197430344536,0.2545334567573634,vector,0.8,0.15,13,0.7727272727272727,18,1,4
moderate,8,0.5597197430344536,0.2545334567573634,vector,0.8,0.3,13,0.7727272727272727,18,1,4
moderate,8,0.5597197430344536,0.2545334567573634,vector,0.8,0.5,13,0.7727272727272727,18,1,4
moderate,8,0.5597197430344536,0.2545334567573634,within_unit,0.5,0.15,0,0.9545454545454546,12,0,5
moderate,8,0.5597197430344536,0.2545334567573634,within_unit,0.5,0.3,0,2.0454545454545454,6,0,7
moderate,8,0.5597197430344536,0.2545334567573634,within_unit,0.5,0.5,0,3.409090909090909,2,0,7
moderate,8,0.5597197430344536,0.2545334567573634,within_unit,0.8,0.15,0,1.0,12,0,5
moderate,8,0.5597197430344536,0.2545334567573634,within_unit,0.8,0.3,0,2.1363636363636362,7,0,6
moderate,8,0.5597197430344536,0.2545334567573634,within_unit,0.8,0.5,0,3.727272727272727,1,0,7
moderate,9,0.48734583106334206,0.22886644561475056,global_linear,0.5,0.15,1,0.13636363636363635,21,0,2
moderate,9,0.48734583106334206,0.22886644561475056,global_linear,0.5,0.3,1,0.13636363636363635,21,0,2
